#{"t_start": 1744024443.8926153, "env_id": "None"}
r,l,t
-5.797596,6,33.506065
2.802806,100,566.124926
-0.814529,13,631.937347
-5.24967,12,694.694029
27.425586,36,900.304885
31.719306,51,1177.311337
-0.797239,9,1231.961503
-27.212873,1,1240.540204
-3.017743,8,1282.073704
-6.680496,8,1324.016273
-4.729497,4,1346.136742
-6.285634,3,1367.709518
-26.762931,1,1376.288684
-8.784595,79,1805.970628
-8.709771,11,1862.535479
-11.537473,1,1871.133224
-7.121292,90,2360.565074
-4.616375,13,2426.125577
-0.496026,11,2482.886858
39.477031,10,2535.089872
-5.156676,9,2600.699767
-1.652643,6,2636.811284
-11.822547,1,2645.379798
-2.450932,10,2697.479142
-3.717023,8,2738.225814
0.364377,7,2775.850456
25.631049,57,3070.84778
-7.717363,3,3084.881673
-11.261408,2,3094.848259
-0.833089,18,3186.91486
-8.047324,2,3200.380496
7.717073,10,3246.635008
-12.498247,7,3286.847877
-0.904731,29,3442.69943
40.102402,21,3553.835386
-4.58869,4,3576.427309
27.974015,58,3873.460109
-0.135519,11,3928.808665
-4.815173,17,4015.701151
-9.21352,2,4025.742072
-27.904374,1,4037.817302
2.549785,14,4103.508096
-0.898316,24,4236.464357
45.382398,19,4351.765452
-2.761933,11,4411.598982
-6.789994,5,4435.137155
-4.775007,14,4504.841417
3.384392,8,4542.877719
-5.800846,6,4571.851696
-4.761289,13,4640.033777
-8.218533,2,4649.49395
0.850473,16,4729.457235
-16.346841,51,5007.949921
-4.854276,33,5177.203123
-8.409711,13,5254.096318
-0.446318,23,5377.159204
37.001632,83,5815.345285
38.492164,12,5885.564021
-8.220182,2,5895.007107
-4.868889,47,6137.995589
-8.528935,3,6156.135049
1.162163,10,6203.063211
2.034027,3,6218.165037
-6.656146,22,6332.042137
-27.383347,1,6344.113508
1.768238,7,6385.628931
-26.123984,1,6397.611852
-6.167967,4,6417.638504
0.252325,9,6465.237253
-7.322694,5,6503.735854
2.6759,10,6563.059456
-26.957475,1,6571.658941
40.876673,11,6627.812937
1.738778,7,6665.915941
-8.592563,1,6674.515987
-1.800913,6,6703.142119
1.728173,9,6753.396435
-1.150804,26,6884.396216
-27.385689,1,6892.971251
29.6089,15,6964.668061
42.848099,13,7026.649133
-2.381772,11,7082.226262
-6.279745,3,7104.310747
-11.963349,8,7141.487727
0.22548,10,7195.761138
-6.884429,1,7200.841815
40.837947,9,7254.8116
36.614129,40,7480.315531
-8.906407,16,7574.46894
0.886254,23,7691.736067
-13.607513,6,7724.467097
-7.385434,5,7748.080806
-9.584874,5,7775.200923
-8.693133,26,7916.991597
-8.955932,5,7948.096967
-8.482369,5,7972.062267
-3.395123,8,8024.182992
29.142904,11,8084.164967
-7.00062,44,8301.303171
-4.205265,6,8336.911654
-13.841364,5,8363.671448
-9.041777,3,8378.732788
-4.70717,12,8444.180467
-13.231772,1,8452.760849
-5.236369,4,8479.301596
27.04593,9,8522.582534
-1.152489,10,8581.389359
-8.342154,30,8730.560853
-8.108034,2,8743.595322
-24.229601,1,8752.162335
-5.963697,7,8785.155642
-9.976342,4,8808.220041
-0.812445,9,8851.672158
-7.943073,28,9004.403111
32.473684,12,9061.465215
0.206641,14,9135.19427
-4.582457,5,9163.31885
-5.517209,3,9184.855615
-5.429349,9,9230.954765
-26.031537,1,9239.549195
30.573716,11,9299.481289
38.039011,10,9346.666591
-0.543784,6,9375.463398
-21.950973,1,9384.042847
-7.859506,2,9393.479683
-2.687012,9,9439.736795
-26.913126,1,9448.366192
-7.550049,4,9466.940493
-8.241736,1,9475.540426
6.11736,23,9583.355707
-7.863316,2,9593.351538
-9.075146,18,9685.077205
6.561109,16,9764.171098
-6.949571,5,9787.244055
0.042021,22,9900.660795
-7.592944,7,9939.057867
11.872549,10,9990.909741
-24.222087,1,9999.492398
-10.541096,10,10055.551337
-6.167587,4,10077.494356
-9.750891,9,10128.143618
-5.768967,17,10223.549106
-6.029121,17,10311.067111
40.703902,11,10375.039682
-6.458894,6,10407.136739
-26.616882,1,10415.708578
-0.529466,7,10456.25161
-12.970317,2,10465.886126
-5.703132,17,10554.132166
-25.740334,1,10562.730642
-0.937024,10,10617.848094
-7.473105,4,10636.381067
-3.679243,2,10645.826089
-18.811789,1,10654.424205
1.213906,10,10701.533423
-15.303513,2,10711.053587
10.819976,9,10754.158883
-11.267742,1,10762.672392
-4.494207,38,10980.348468
-1.593815,8,11022.060668
-27.650231,1,11030.639839
-6.12364,3,11044.639265
0.540426,7,11077.248472
-8.541009,60,11391.452393
-10.466043,16,11470.801788
27.729743,18,11558.841926
27.652551,56,11862.632527
-5.339784,14,11931.924713
-2.428254,10,11982.62226
-18.034722,1,11991.123806
-7.185163,3,12008.720596
0.47056,7,12045.669266
-4.74184,7,12083.378059
24.619727,22,12193.518278
-6.942536,11,12254.273524
-27.018746,1,12262.873057
-1.923828,20,12369.180394
-7.141286,7,12406.244067
-19.239709,1,12414.823948
0.317484,8,12461.024953
-5.554715,4,12484.001043
-4.666415,4,12502.538209
-7.196073,14,12579.795417
-27.181706,1,12588.403759
-2.863164,4,12607.023613
-4.922294,7,12636.637918
1.617504,14,12707.740805
40.65337,35,12890.26647
-6.628827,11,12951.452509
-8.315007,4,12974.012589
-4.79007,7,13010.665642
-6.580342,4,13029.704712
-4.908307,12,13106.818831
-6.466721,1,13111.983432
-13.716948,12,13169.53135
-24.226273,1,13178.131006
-7.573065,4,13201.156499
-9.597522,4,13223.638381
-1.440253,8,13261.191893
-4.009681,11,13325.667615
4.262307,3,13340.281151
-8.782483,1,13345.380093
-26.907447,1,13353.980264
-10.767834,4,13384.560781
-4.600594,8,13426.024251
-15.446393,1,13434.602601
-0.553754,28,13597.561497
-7.094019,13,13661.373863
26.970807,8,13703.030928
-6.656094,27,13839.06736
2.220446,32,13998.695071
-3.588158,14,14076.50237
-26.856809,1,14085.101424
0.488663,7,14122.110826
-9.174363,1,14127.210851
-24.846779,1,14135.810718
-1.681289,23,14264.938524
-3.865473,31,14438.596327
-8.49969,2,14448.622003
-10.769007,19,14545.421271
1.526565,12,14615.120193
-14.130556,5,14643.720595
-11.464118,1,14648.791186
-27.249778,1,14657.371186
-8.373174,7,14699.077561
27.315201,37,14893.107659
1.426172,28,15035.260158
-0.382837,20,15140.718685
-4.724388,5,15168.400067
24.909713,23,15292.529623
39.381021,15,15366.982188
