#{"t_start": 1744942888.2471275, "env_id": "None"}
r,l,t
6.092467,8,45.311287
-2.757601,6,74.358318
18.953932,17,166.831006
77.635282,55,467.699974
46.27367,19,567.521235
24.508417,11,618.752437
125.9846,100,1146.912938
28.7108,26,1273.540709
91.129329,63,1596.818817
22.357974,19,1703.823468
3.430942,9,1749.940688
52.826016,34,1926.626868
-8.232952,7,1958.794631
8.859088,12,2013.703096
-75.457042,12,2068.869347
0.111373,1,2073.989407
-18.692283,9,2123.545765
87.245298,80,2537.216511
0.967141,1,2542.234116
2.50128,1,2550.833179
-11.790391,8,2588.106372
67.852533,66,2906.217556
2.988739,2,2915.858423
24.404582,12,2986.963112
45.937123,28,3147.623389
-15.261222,13,3215.544756
124.607644,100,3738.720802
61.462603,38,3933.414719
135.041583,95,4420.49736
-1.093801,5,4447.581133
35.527053,18,4536.84941
41.459794,28,4682.454721
37.767344,38,4875.303044
10.600386,6,4903.052747
0.325581,1,4915.13988
28.914112,17,5005.922381
2.007906,1,5014.465448
49.842054,36,5198.227457
0.007303,6,5230.325486
11.277681,28,5397.223876
-45.997979,8,5438.159541
