#{"t_start": 1744930166.5656714, "env_id": "None"}
r,l,t
6.348396,15,91.36395
3.77424,9,141.087912
0.023377,2,150.629472
-0.402525,4,173.014983
109.695323,100,670.589339
2.688802,3,688.758273
2.883481,14,769.46485
3.554619,1,778.032884
13.104125,11,833.012934
2.716648,1,841.580752
0.522526,5,869.357282
-10.331662,13,929.431109
2.162688,1,938.163549
120.726174,100,1465.525704
8.584297,10,1512.506685
87.342493,100,2024.312001
15.866766,16,2110.974635
1.532933,3,2125.041204
4.769931,8,2170.935527
0.634216,1,2179.504016
97.055175,100,2714.043059
121.62107,100,3253.612072
101.420581,100,3763.26911
-0.764069,9,3812.542408
0.256484,1,3821.109536
5.837426,25,3943.901335
12.727731,19,4048.103197
1.458018,3,4062.600323
86.27936,64,4417.291228
21.520474,9,4459.081192
-1.09677,5,4486.216642
-0.2417,6,4517.698058
-0.834592,16,4615.333148
7.954166,8,4656.549331
25.895433,24,4783.474605
-0.43959,4,4802.475822
0.296819,3,4816.937298
4.128965,7,4849.950955
117.710312,100,5363.503618
0.923324,6,5395.939975
