#{"t_start": 1744904143.1138532, "env_id": "None"}
r,l,t
1.679953,6,30.744653
63.342397,67,420.7649
4.015572,24,561.425934
94.192771,100,1152.597442
1.546507,2,1162.501145
-0.354588,1,1174.632524
8.038597,7,1213.934692
2.572952,7,1256.898651
6.124771,11,1325.668715
18.791369,13,1397.311884
100.081773,100,1967.33912
12.645077,12,2037.919256
79.883049,100,2613.555133
86.387431,87,3097.617092
-0.423215,1,3102.746818
17.904776,14,3191.036773
8.739929,16,3288.771723
5.519298,9,3340.591133
-0.382284,1,3345.780525
6.427772,8,3391.047009
0.862186,4,3413.410081
35.002687,48,3688.888517
19.603347,25,3833.750811
8.318472,7,3874.580842
4.377363,7,3912.144841
0.15507,7,3955.870838
1.0323,1,3966.072616
1.783257,3,3987.870714
-0.916175,1,3994.603037
71.849716,100,4653.358585
85.235133,79,5161.694913
54.19569,58,5558.194558
4.847834,6,5596.071382
4.318917,7,5642.368978
24.936557,36,5880.816294
-0.000975,5,5915.740444
1.920124,4,5939.868896
0.571742,7,5986.099975
1.988855,1,6000.398075
24.96966,27,6175.764419
-0.077501,3,6193.327549
-0.947881,5,6406.310906
