#{"t_start": 1744942890.3200393, "env_id": "None"}
r,l,t
0.461606,10,52.65722
-14.778552,5,77.158333
-0.317351,1,82.237991
-3.329951,2,95.72552
2.381944,13,164.824291
23.137676,24,304.103958
2.597037,2,317.64963
91.898892,64,640.259113
39.126697,20,750.776229
9.425567,6,786.428488
134.441296,100,1295.707158
83.50781,69,1652.9997
120.234521,98,2149.62727
47.622278,29,2296.11153
31.569444,16,2382.493335
92.975321,69,2730.725347
76.84321,51,2996.961849
15.953946,11,3056.704658
141.947668,100,3579.994568
21.290662,12,3639.298782
10.339711,5,3670.318132
137.727977,100,4178.606839
2.595799,4,4201.636205
0.956534,10,4251.75487
1.663639,1,4260.305371
60.404647,35,4445.505192
9.888433,15,4516.322895
6.652877,7,4557.737744
38.299241,20,4657.813267
29.160111,24,4777.675293
-9.146179,11,4836.62639
98.77194,65,5181.915899
3.658388,3,5199.58847
6.888224,11,5254.764618
4.159244,4,5274.289696
75.104066,64,5617.953736
3.924891,9,5670.615304
-2.381742,5,5697.176669
11.947363,22,5808.871719
