#{"t_start": 1744942887.9195056, "env_id": "None"}
r,l,t
29.492075,23,129.106951
111.150105,100,659.661801
2.172223,6,688.787426
36.387194,32,861.952881
134.313086,100,1366.057178
2.327233,3,1384.123184
34.598637,18,1470.440663
-1.544601,4,1489.003716
3.257205,13,1561.152319
-0.31883,4,1583.631614
1.851935,5,1615.196901
-28.981188,15,1695.653977
-3.12413,3,1713.767508
1.304452,3,1727.72459
0.705314,6,1759.763704
2.322572,4,1782.334665
77.456031,67,2110.863864
123.070724,90,2578.852412
46.863153,31,2724.617032
126.874782,100,3264.45179
1.965999,7,3300.07467
87.650693,74,3681.22408
125.793154,100,4189.501545
35.740426,37,4376.694291
20.129366,13,4452.945727
4.262565,7,4485.487395
-3.359179,5,4509.189161
18.131293,8,4555.230825
-1.542201,3,4569.643984
0.242234,1,4578.223149
8.819687,18,4668.699441
-32.455075,28,4806.716985
-19.945021,4,4825.442997
0.532335,1,4834.016462
12.128456,8,4872.192927
103.954267,75,5271.733747
0.086574,1,5280.287203
1.327343,5,5308.813826
6.362265,1,5320.945807
21.665455,21,5442.015832
