#{"t_start": 1744942889.3666637, "env_id": "None"}
r,l,t
-0.625503,3,20.214106
50.655398,36,218.315017
72.746426,61,538.854458
9.277059,10,589.483743
7.289494,12,649.676302
33.137721,22,765.864113
0.947882,1,774.377337
-16.000954,11,833.556449
66.252512,100,1337.991607
41.142709,21,1445.906374
9.574192,14,1515.087446
-3.59919,25,1650.418185
1.259658,5,1677.123263
1.108277,1,1685.702535
0.804579,2,1702.701865
6.889986,7,1735.843424
12.934589,25,1874.380991
0.417627,7,1906.934858
4.302161,11,1957.687435
32.28118,20,2049.255567
-0.729893,7,2085.81338
45.774258,30,2236.46577
0.106241,2,2245.870855
0.565808,1,2250.951828
2.78587,5,2274.011027
1.254145,1,2282.590683
1.432358,4,2305.69178
1.361258,7,2341.339734
-59.053899,7,2378.461941
0.743029,1,2383.6104
2.758261,1,2392.117286
-1.476861,14,2465.886098
0.30186,7,2503.352545
4.69796,7,2536.022309
45.282021,65,2850.410808
20.735738,23,2972.357343
10.876527,11,3043.074099
51.919459,68,3407.252034
1.361537,10,3461.874892
1.734424,4,3480.809501
3.090364,6,3508.448642
11.467844,11,3562.23779
3.180617,11,3613.669988
7.934922,8,3654.29147
-12.460433,12,3724.542454
0.424137,3,3742.637324
147.524771,100,4247.705864
15.414784,10,4301.542601
-0.819723,2,4311.001574
12.200274,8,4348.630428
2.21085,5,4371.675391
0.909383,1,4380.244038
0.502202,1,4388.813744
91.242747,100,4905.512231
-12.320445,8,4950.639195
3.544761,1,4959.182354
8.62246,33,5132.261846
4.364529,7,5168.459228
-2.133455,3,5183.032477
1.156401,6,5215.086839
-1.535607,16,5302.487761
3.725995,1,5310.994339
143.547877,100,5832.991973
5.994867,8,5869.778245
