#{"t_start": 1744930162.6997237, "env_id": "None"}
r,l,t
2.439617,3,23.157356
-0.019657,2,36.165586
8.119665,19,144.941741
-2.302103,10,199.492814
110.009036,100,704.662881
13.582963,14,781.822164
0.782961,1,790.405609
63.649085,47,1023.325566
6.134294,15,1093.054353
2.255306,5,1123.633309
4.017265,7,1164.633229
8.999116,8,1217.384644
5.699714,5,1241.628119
38.144846,30,1403.589548
65.239665,46,1629.071144
1.613528,6,1656.814819
9.89148,7,1697.647009
-3.236669,7,1731.054476
64.151359,54,2006.40024
23.347688,17,2101.507689
2.186587,7,2142.450939
3.927491,1,2151.252241
114.350564,93,2629.831675
-14.361744,10,2695.485638
1.035731,1,2704.02135
22.781273,9,2758.55875
21.561773,12,2819.85785
-1.310668,3,2834.216653
-0.65468,1,2842.803143
9.901636,11,2906.621687
0.163653,1,2911.800974
48.648826,44,3148.389488
70.211583,55,3438.322684
-79.916871,14,3507.938216
4.893116,8,3557.455817
1.103708,6,3585.035832
97.827466,100,4097.52852
18.472902,24,4227.590122
13.548873,8,4269.64408
2.75453,1,4281.625732
4.728447,4,4304.22644
6.771383,7,4340.862216
5.924835,15,4417.678263
6.11755,9,4462.928051
-0.415763,1,4471.507992
-0.279577,9,4513.12473
118.957473,100,5040.553493
2.055482,8,5077.233462
9.919092,3,5095.291007
-4.031495,6,5122.93385
5.429575,7,5159.491337
