#{"t_start": 1744930162.8255548, "env_id": "None"}
r,l,t
14.056657,14,90.085437
0.588117,2,103.578151
102.320089,83,505.455865
2.157638,13,565.957587
-1.373135,1,571.204946
1.899466,1,579.882817
11.226898,11,642.514414
2.50603,1,651.112317
1.555115,4,674.200982
-1.068316,1,683.021054
15.741777,10,745.521376
103.611582,88,1204.206896
-1.44955,30,1366.574015
2.578256,9,1413.086631
-1.287474,1,1418.138963
-0.720222,1,1423.295942
5.006694,6,1455.157459
14.156641,100,1956.021346
7.769501,8,1996.790161
3.623505,3,2014.889135
6.852964,9,2068.679622
108.550565,100,2584.045212
3.476702,7,2624.640566
23.830477,12,2700.314884
10.360648,6,2740.293124
1.561098,1,2748.850791
94.818032,100,3288.601187
53.444384,34,3461.770577
19.655719,10,3512.807924
130.879885,100,4024.562896
6.604904,11,4080.842277
0.205293,8,4125.708767
3.652719,1,4134.233326
5.25076,7,4170.28246
13.636664,8,4214.402602
3.805161,6,4246.517747
3.422961,5,4278.037431
6.609497,9,4327.188381
3.89508,1,4335.759953
28.434021,18,4430.668421
110.139316,100,4950.175011
-5.412838,14,5022.871575
