#{"t_start": 1744883931.5693576, "env_id": "None"}
r,l,t
-62.928292,8,39.616271
1.665451,2,53.128316
0.163003,18,139.321429
-25.126721,100,619.580196
12.309427,17,698.687333
62.613142,100,1177.881545
1.418288,15,1263.229538
2.016452,8,1300.11616
0.317322,5,1323.087099
-2.545562,4,1341.650619
0.186773,8,1378.652994
1.435618,13,1438.157866
32.105919,53,1688.267389
1.321906,3,1702.223262
-4.728496,11,1752.465432
53.319003,100,2236.332771
5.76141,9,2278.477745
-0.428588,1,2290.562595
5.086129,8,2327.154263
1.768892,5,2350.3128
54.80908,100,2839.509951
0.550271,11,2890.334249
-5.587643,8,2931.648446
3.175389,3,2945.67776
5.978996,13,3009.921857
-0.241164,1,3018.526782
0.251789,1,3027.0739
-44.319264,100,3501.421493
-1.302113,3,3515.432822
-0.12546,3,3537.493145
-34.845185,15,3601.906646
36.590243,58,3879.569155
-1.026534,29,4028.772953
21.030609,36,4208.815727
-3.199611,10,4254.172673
9.817556,7,4286.779865
-0.213425,23,4396.874552
4.906914,7,4433.109414
36.893342,79,4812.807158
