#{"t_start": 1744812316.9396203, "env_id": "None"}
r,l,t
9.363081,4,29.039037
1.895311,1,37.729995
65.968505,29,179.868772
85.756893,38,359.013384
7.78755,4,385.085562
27.566844,13,449.383051
23.157569,10,500.730145
55.353429,25,618.479981
15.576375,6,646.097334
17.806951,7,678.721288
19.105941,8,715.604414
-184.251386,100,1219.987982
11.079002,5,1255.163561
26.203767,11,1310.985592
68.877236,30,1452.117166
95.156643,43,1671.763226
2.778015,1,1680.269966
29.839934,12,1748.553706
121.60767,51,2007.870183
159.556027,70,2343.336291
3.169283,2,2356.266183
37.300059,16,2437.182933
34.802531,16,2519.705003
45.054779,21,2629.427727
102.12756,47,2850.52366
133.414566,58,3118.860548
1.630705,1,3127.468605
15.306654,6,3159.912324
22.194954,10,3206.725693
10.221258,4,3233.365404
14.024064,5,3257.388541
2.821609,1,3262.823625
1.876422,1,3271.751244
28.78413,12,3335.647126
34.427656,14,3405.133677
35.644239,15,3479.176967
6.009123,2,3489.158815
2.267159,1,3497.686458
147.478889,65,3815.85907
119.360993,53,4069.942584
17.051986,7,4101.900018
2.606471,1,4110.469771
8.39852,3,4124.465662
2.441347,1,4129.70473
0.389483,1,4141.624416
-815.497672,100,4639.08737
72.732327,34,4798.236894
36.205251,16,4881.090621
10.205214,4,4899.704478
1.575665,1,4908.61756
10.515988,4,4927.150554
37.752964,16,5001.505534
24.120084,10,5056.077306
43.044418,18,5151.202474
